date,China,USA,Vietnam,Australia,Japan,HongKong,Singapore,Norway,Panama,Taiwan
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-08-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-09-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-01-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-11-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
2003-12-01,,,,,,,,,,
